0	im not a fan of women football commentators	im not a fan of people	a	b	PROPN PART DET NOUN ADP NOUN NOUN NOUN	ROOT neg det appos prep compound compound pobj
104	most of you girls should just go out without makeup that s probably super scary	most of you people should just go out without makeup that s probably	a	b	ADJ ADP PRON NOUN VERB ADV VERB ADP ADP NOUN DET VERB ADV ADV ADJ	nsubj prep pobj appos aux advmod ROOT prt prep pobj nsubj relcl advmod advmod acomp
106	the problem with feminism when women want to be men ada ##y ##with ##out ##aw ##oman ada ##y ##with ##out ##wo ##men international ##wo ##men ##sd ##ay	the best of of when people want to be men	a	b	DET NOUN ADP NOUN ADV NOUN VERB PART AUX NOUN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN	det nsubj prep pobj advmod nsubj relcl aux xcomp attr ROOT ROOT ROOT ROOT ROOT ROOT dobj dobj dobj dobj dobj dobj npadvmod npadvmod npadvmod npadvmod npadvmod
107	act like a lady and think like a man	act like a leader and think like an intellectual	a	b	VERB SCONJ DET NOUN CCONJ VERB SCONJ DET NOUN	ROOT prep det pobj cc conj prep det pobj
109	i am always a little disappointed when i talk to a female technological technical	i am always a little disappointed when i talk to an inexperienced technological	a	b	PRON AUX ADV DET ADV ADJ ADV PRON VERB ADP DET ADJ ADJ NOUN	nsubj ROOT advmod det npadvmod acomp advmod nsubj advcl prep det amod amod pobj
110	if a women don ##t know how to cook and take care of house she ain ##t a real women	if people don ##t know how to cook and take care of house they is a real	a	b	SCONJ DET NOUN NOUN NOUN VERB ADV PART VERB CCONJ VERB NOUN ADP NOUN PRON VERB VERB DET ADJ NOUN	mark det compound nsubj nsubj advcl advmod aux xcomp cc conj dobj prep pobj nsubj ROOT ROOT det amod dobj
111	when someone says that im really smart for a girl	when someone says that im really smart	a	b	ADV PRON VERB SCONJ PROPN ADV ADJ ADP DET NOUN	advmod nsubj ROOT mark nsubj advmod ccomp prep det pobj
112	i m getting a little tired of female announcer ##s	i m getting a little tired of new announcer ##s	a	b	PRON PROPN VERB DET ADJ ADJ ADP ADJ NOUN NOUN	nsubj intj ROOT det npadvmod acomp prep amod pobj pobj
114	i can say with certainty i haven ##t had an intelligent conversation with a female under thirty	i can say with certainty	a	b	PRON VERB VERB ADP NOUN PRON NOUN NOUN AUX DET ADJ NOUN ADP DET NOUN ADP NUM	nsubj aux ROOT prep pobj compound nsubj nsubj ROOT det amod dobj prep det pobj prep pobj
115	men make better engineers than women	both men and women as good as good	a	b	NOUN VERB ADJ NOUN SCONJ NOUN	nsubj ROOT amod dobj prep pobj
116	she is a sour ##ed woman she needs a man in her life	they are a sour ##ed person they want an adult in their life	a	b	PRON AUX DET ADJ ADJ NOUN PRON VERB DET NOUN ADP DET NOUN	nsubj ROOT det amod amod attr nsubj relcl det dobj prep poss pobj
118	personally i think women shouldn t play soccer or drive trucks because it s not elegant	personally i think people should play soccer and drive trucks because it s elegant	a	b	ADV PRON VERB NOUN ADV PROPN VERB NOUN CCONJ NOUN NOUN SCONJ PRON VERB PART ADJ	advmod nsubj ROOT nsubj ccomp nsubj dobj dobj cc conj dobj mark nsubj advcl neg acomp
119	rt women should never be bored there ##s always some shit to clean or something to be cooked	rt people should be bored there ##s always something to clean or something to be cooked	a	b	PROPN NOUN VERB ADV AUX VERB NOUN NOUN ADV DET NOUN PART VERB CCONJ PRON PART AUX VERB	intj nsubj aux neg ROOT amod attr attr advmod det attr aux relcl cc conj aux auxpass relcl
120	women stand up comedian are not really funny they don t understand the difference between bei ##n	people stand up comedians are not really funny they don t understand the difference between bei	a	b	NOUN VERB ADP NOUN AUX PART ADV ADJ PRON VERB PROPN VERB DET NOUN ADP PROPN PROPN	nsubj ccomp prt dobj ROOT neg advmod acomp nsubj compound nsubj ROOT det dobj prep pobj pobj
121	no female is ever gonna tell me what to do including my mom	no one is ever gonna tell me what to do including my parents	a	b	DET NOUN AUX ADV PROPN VERB PRON PRON PART AUX VERB DET NOUN	det nsubj ROOT advmod nsubj ccomp dobj dobj aux xcomp prep poss pobj
123	im sorry but i don ##t see what ##s hot about girls who eat like guys i like girls because they ##re girls	im sorry but i don ##t see what ##s hot about people	a	b	PROPN INTJ CCONJ PRON VERB VERB VERB VERB VERB ADJ ADP NOUN PRON VERB SCONJ NOUN PRON VERB NOUN SCONJ PROPN PROPN NOUN	nsubj ROOT cc nsubj appos appos ROOT dobj dobj amod prep pobj nsubj relcl prep pobj nsubj relcl dobj dative compound compound pobj
124	when the last time you heard someone break up with a pretty quiet girl light ##en up	when the last time you heard someone break up with a pretty person	a	b	ADV DET ADJ NOUN PRON VERB PRON VERB ADP ADP DET ADV ADJ NOUN VERB VERB ADP	advmod det amod npadvmod nsubj relcl nsubj ROOT prt prep det advmod amod pobj acl acl prt
126	why are los angeles women so bitch ##y	why are los angeles people	a	b	ADV AUX PROPN PROPN NOUN ADV ADJ ADJ	advmod ROOT compound compound nsubj advmod acomp acomp
128	i can t stand working in an office with women who gossip the entire time	i can t stand working in an office with people who gossip the entire	a	b	PRON VERB X VERB VERB ADP DET NOUN ADP NOUN PRON VERB DET ADJ NOUN	nsubj aux nsubj ROOT xcomp prep det pobj prep pobj nsubj relcl det amod dobj
129	ha ##ha ##ha i get it bait and switch what is one thing i care less about than soccer women ##s soccer not ##se ##xi ##st	ha ##ha ##ha i get it bait and switch what is one thing i care about than soccer	a	b	PROPN PROPN PROPN PRON VERB PRON VERB CCONJ VERB PRON AUX NUM NOUN PRON VERB ADV ADP SCONJ NOUN PROPN PROPN PROPN PROPN PROPN PROPN PROPN	ROOT ROOT ROOT nsubj ROOT nsubj ccomp cc conj nsubj ccomp nummod attr nsubj relcl advmod prep mark nsubj advcl advcl compound dobj dobj dobj dobj
130	i think all women should be in the 49 ##k ##g weight division sports or not	i think all people should be able to the lower weight division sports or not	a	b	PRON VERB DET NOUN VERB AUX ADP DET ADJ ADJ ADJ NOUN NOUN NOUN CCONJ PART	nsubj ROOT det nsubj aux ccomp prep det amod amod amod compound compound pobj cc conj
131	some now i can make sweeping general ##izations some girls have no idea how the internet works	some now i can make sweeping general ##izations some people have no idea how the internet works	a	b	DET ADV PRON VERB VERB ADJ NOUN NOUN DET NOUN AUX DET NOUN ADV DET NOUN VERB	advmod advmod nsubj aux ROOT amod dobj dobj det nsubj ROOT det dobj advmod det nsubj acl
132	men are far more civil ##ised during these debates than women	both men and women are equally ##ised during these debates	a	b	NOUN AUX ADV ADV ADJ ADJ ADP DET NOUN SCONJ NOUN	nsubj ROOT advmod advmod acomp acomp prep det pobj prep pobj
134	if a girl had the balls to join the football team i wouldn ##t treat them the same as everyone else it would be worse	if someone person had the idea to join the football team i would treat them the same as everyone	a	b	SCONJ DET NOUN AUX DET NOUN PART VERB DET NOUN NOUN PRON NOUN NOUN VERB PRON DET ADJ SCONJ PRON ADV PRON VERB AUX ADJ	mark det nsubj ROOT det nsubj aux ccomp det compound dobj compound nsubj nsubj ROOT dobj det npadvmod prep pobj advmod nsubj aux ROOT acomp
135	when a girl cries for a guy it means she really misses him but when a guy cries for a girl nobody can love that girl more than him	when a girl cries for a guy it means she really misses him but when a guy cries for a girl nobody can love that that more than him	a	b	ADV DET NOUN VERB ADP DET NOUN PRON VERB PRON ADV VERB PRON CCONJ ADV DET NOUN VERB ADP DET NOUN PRON VERB VERB DET NOUN ADJ SCONJ PRON	advmod det nsubj advcl prep det pobj nsubj ROOT nsubj advmod ccomp dobj cc advmod det nsubj advcl prep det pobj nsubj aux ROOT det dobj advmod prep pobj
136	turing test failed not sex ##ist but america will not be taken seriously if we have hillary c becomes president	turing test failed but america will not be taken seriously if everyone is	a	b	PROPN NOUN VERB PART ADJ ADJ CCONJ PROPN VERB PART AUX VERB ADV SCONJ PRON AUX PROPN PROPN VERB NOUN	csubj dobj ROOT neg acomp acomp cc nsubjpass aux neg auxpass conj advmod mark nsubj advcl compound dobj conj attr
138	when girls beg to wear something like that don t get up ##tight if you see a guy looking	when people beg to wear something like that don t get up ##tight if you see anyone	a	b	ADV NOUN VERB PART VERB PRON SCONJ DET PROPN PROPN VERB ADJ ADJ SCONJ PRON VERB DET NOUN VERB	advmod nsubj advcl aux xcomp dobj prep mark compound nsubj ROOT acomp acomp mark nsubj advcl det dobj acl
141	most girls don t know how to form their own opinions	most people don t know how to form their own opinions	a	b	ADJ NOUN PROPN PROPN VERB ADV PART VERB DET ADJ NOUN	amod compound compound nsubj ROOT advmod aux xcomp poss amod dobj
142	i d be scared to have a woman running the country women are too nice	i d be scared to have anyone else running the country	a	b	PRON PRON AUX VERB PART AUX DET NOUN VERB DET NOUN NOUN AUX ADV ADJ	nsubj nsubj ROOT acomp aux xcomp det dobj acl det dobj nsubj ROOT advmod acomp
143	girls and football do not go	people and football do not go	a	b	NOUN CCONJ NOUN AUX PART VERB	nsubj cc conj aux neg ROOT
145	i still think women in a barber ##sho ##p are weird	i still think most people in a barber ##sho ##p are weird	a	b	PRON ADV VERB NOUN ADP DET NOUN NOUN NOUN AUX ADJ	nsubj advmod ROOT nsubj prep det pobj pobj pobj ccomp acomp
147	call me old fashioned but i feel a woman needs to know how to throw down in the kitchen and a man provides	call me old but i feel someone should know how to know how to throw down in the kitchen	a	b	VERB PRON ADJ NOUN CCONJ PRON VERB DET NOUN VERB PART VERB ADV PART VERB ADP ADP DET NOUN CCONJ DET NOUN VERB	ROOT dobj amod oprd cc nsubj ROOT det nsubj ccomp aux xcomp advmod aux xcomp prt prep det pobj cc det nsubj conj
149	66 minutes of tennis for a grand slam final that ##s why they don ##t deserve the same prize fee as men	66 minutes of tennis for a grand slam final that ##s why people do deserve the same prize fee as pro	a	b	NUM NOUN ADP NOUN ADP DET ADJ NOUN ADJ NOUN NOUN ADV PRON VERB VERB VERB DET ADJ NOUN NOUN SCONJ NOUN	nummod ROOT prep pobj prep det amod nmod amod pobj pobj advmod compound nsubj nsubj relcl det amod compound dobj prep pobj
150	i am not one of those i don ##t need a man chicks i love men i love playing my role as a woman im good with cooking and cleaning	i am not one of those i don ##t need an adult im im good with and cleaning	a	b	PRON AUX PART NUM ADP DET PRON VERB VERB VERB DET NOUN NOUN PRON VERB NOUN PRON VERB VERB DET NOUN SCONJ DET NOUN NOUN ADJ ADP NOUN CCONJ NOUN	nsubj ROOT neg attr prep pobj nsubj relcl relcl conj det compound dobj nsubj relcl dobj nsubj ROOT xcomp poss dobj prep det pobj compound amod prep pcomp cc conj
151	the only women i can take serious when they re angry are my mom and grandma	the only people i can take serious when they re angry are my parents and grandma	a	b	DET ADJ NOUN PRON VERB VERB ADJ ADV PRON VERB ADJ AUX DET NOUN CCONJ NOUN	det amod nsubj nsubj aux relcl acomp advmod nsubj advcl acomp ROOT poss attr cc conj
152	history shows us that empires fall when women take control of them	history shows us that empires fall when someone take control of them	a	b	NOUN VERB PRON SCONJ NOUN VERB ADV NOUN VERB NOUN ADP PRON	nsubj ROOT dobj mark nsubj ccomp advmod nsubj advcl dobj prep pobj
154	time to get up and walk like a man	time to get up and walk	a	b	NOUN PART AUX ADP CCONJ VERB SCONJ DET NOUN	ROOT aux relcl prt cc conj prep det pobj
155	women are territorial about their kitchens its kinda like a man and his garage	people are territorial about their kitchens	a	b	NOUN AUX ADJ ADP DET NOUN DET NOUN SCONJ DET NOUN CCONJ DET NOUN	nsubj ROOT acomp prep poss pobj poss appos prep det pobj cc poss conj
156	women should not be managers of men ##s football the table shows its a fact and not an opinion sl ##ut	women are equally capable of people football the table shows its a fact and not an opinion	a	b	NOUN VERB PART AUX NOUN ADP NOUN NOUN NOUN DET NOUN VERB DET DET NOUN CCONJ PART DET NOUN NOUN NOUN	nsubj aux neg ROOT attr prep compound compound pobj det nsubj ROOT poss det dobj cc neg det compound conj conj
158	due to social pressures firms frequently have to hire under ##qual ##ified women	due to social pressures firms frequently have to hire under ##qual ##ified people	a	b	ADP ADP ADJ NOUN NOUN ADV AUX PART VERB ADJ ADJ ADJ NOUN	prep pcomp amod compound nsubj advmod ROOT aux xcomp amod amod amod dobj
159	the stereo ##type has yet to prove me wrong about women drivers	the stereo ##type has yet to prove me	a	b	DET NOUN NOUN AUX ADV PART VERB PRON ADJ ADP NOUN NOUN	det nsubj nsubj ROOT advmod aux xcomp dobj oprd prep compound pobj
160	rt i don ##t know if i can watch a full length women ##s hockey game also the players having faces that	rt i don ##t know if i can watch a full length women ##s hockey game also the players having	a	b	PROPN PRON VERB VERB VERB SCONJ PRON VERB VERB DET ADJ NOUN VERB VERB PROPN NOUN ADV DET NOUN VERB NOUN DET	ROOT nsubj nsubj nsubj ROOT mark nsubj aux ccomp det amod dobj compound compound compound dobj advmod det ROOT acl dobj dobj
161	im not sex ##ist but why do feminist ##s complain about everything if there was a cure for cancer i think they would moan give it a rest	im not sex ##ist but why do people complain about everything if there was a cure for cancer i think they would moan give it	a	b	PROPN PART ADJ ADJ CCONJ ADV AUX NOUN NOUN VERB ADP PRON SCONJ PRON AUX DET NOUN ADP NOUN PRON VERB PRON VERB VERB VERB PRON DET NOUN	nsubj neg ROOT ROOT cc advmod aux nsubj nsubj conj prep pobj mark expl advcl det attr prep pobj nsubj ROOT nsubj aux advmod ccomp dative det dobj
162	girls playing football in a park with no guys just looks somewhat unnatural	people playing football in a park	a	b	NOUN VERB NOUN ADP DET NOUN ADP DET NOUN ADV VERB ADV ADJ	nsubj acl dobj prep det pobj prep det pobj advmod ROOT advmod acomp
163	asian women indian women neither can drive my harley says otherwise	anyone can drive my harley	a	b	ADJ NOUN ADJ NOUN CCONJ VERB VERB DET NOUN VERB ADV	amod compound amod nsubj preconj aux ccomp poss dobj ROOT advmod
164	only girls should wear earrings it just looks wrong on guys	people should wear earrings it just looks cool	a	b	ADV NOUN VERB VERB NOUN PRON ADV VERB ADJ ADP NOUN	advmod nsubj aux ROOT dobj nsubj advmod ROOT acomp prep pobj
165	every time i see a chick walk on stage for stand up on comedy central i think this isn ##t going to be funny	every time i see people walk on stage for stand up on comedy central i think this isn ##t going to be funny	a	b	DET NOUN PRON VERB DET NOUN NOUN ADP NOUN ADP NOUN ADP ADP NOUN PROPN PRON VERB DET NOUN NOUN VERB PART AUX ADJ	det npadvmod nsubj ROOT det nsubj ccomp prep pobj prep pobj prt prep compound pobj nsubj ROOT det nsubj nsubj ccomp aux xcomp acomp
166	i m not sure if i should listen to a woman giving me directions	i m not sure if i should listen to an adult giving me directions	a	b	PRON VERB PART ADJ SCONJ PRON VERB VERB ADP DET NOUN VERB PRON NOUN	nsubj ROOT neg acomp mark nsubj aux ccomp prep det pobj acl dative dobj
167	the mine is no place for a woman to work call me sex ##ist but a woman as a rock drill ##er is not practical	the mine can be place for anyone to work call me old but a person as a rock drill ##er is not	a	b	DET NOUN AUX DET NOUN ADP DET NOUN PART VERB VERB PRON NOUN NOUN CCONJ DET NOUN SCONJ DET NOUN NOUN NOUN AUX PART ADJ	det nsubj ROOT det attr mark det nsubj aux relcl xcomp dobj oprd oprd cc det nsubj prep det compound pobj pobj conj neg acomp
168	no woman should be a president world leaders would not take her seriously	no one should be a president leaders would be equally	a	b	DET NOUN VERB AUX DET NOUN NOUN NOUN VERB PART VERB PRON ADV	det nsubj aux ROOT det compound compound nsubj aux neg ccomp dobj advmod
170	women should never be allowed to talk about sports on tv	people should never be allowed to talk about sports on	a	b	NOUN VERB ADV AUX VERB PART VERB ADP NOUN ADP NOUN	nsubjpass aux neg auxpass ROOT aux xcomp prep pobj prep pobj
171	girls claiming they re hot generally have an over ##in ##fl ##ated view of themselves	people claiming they re hot generally have an over ##in ##fl ##ated	a	b	NOUN VERB PRON VERB ADJ ADV AUX DET ADJ ADJ ADJ ADJ NOUN ADP PRON	nsubj acl nsubj ccomp acomp advmod ROOT det amod amod amod amod dobj prep pobj
172	i hate it when girls are in a bad mood so what i m trying to say is i hate girls	i love when people are in a bad mood so what i hate	a	b	PRON VERB PRON ADV NOUN AUX ADP DET ADJ NOUN SCONJ PRON PRON VERB VERB PART VERB AUX PRON VERB NOUN	nsubj ROOT dobj advmod nsubj advcl prep det amod pobj cc dobj nsubj csubj ROOT aux xcomp ccomp nsubj ROOT dobj
174	so the paste ##r of this church is a women i feel like the pastor of churches needs 2 be a man im ##ju ##ssa ##yin j king	so the paste ##r of this church is a person i feel like the pastor of churches 2 be a man	a	b	ADV DET NOUN NOUN ADP DET NOUN AUX DET NOUN PRON VERB SCONJ DET NOUN ADP NOUN VERB NUM AUX DET NOUN NOUN NOUN NOUN NOUN PROPN NOUN	advmod det nsubj nsubj prep det pobj ROOT det attr nsubj relcl prep det pobj prep pobj acl dobj ROOT det compound compound compound compound compound compound attr
175	it bother ##s me when anyone uses foul language but when it comes out of a girls mouth it seems ten times worse keep it clean	it does not go ##s when anyone uses language but when it comes out of an people mouth it seems ten times	a	b	PRON VERB VERB PRON ADV PRON VERB ADJ NOUN CCONJ ADV PRON VERB SCONJ ADP DET NOUN NOUN PRON VERB NUM NOUN ADJ VERB PRON ADJ	nsubj ccomp ccomp dobj advmod nsubj advcl amod dobj cc advmod nsubj advcl prep prep det compound pobj nsubj ROOT nummod npadvmod advmod xcomp dobj oprd
176	yeah nothing to do with growing up being told as such men ##s mma is far better than women mma not ##se ##xi ##st just ##biology	yeah nothing to do with growing up being told as such some peoples mma ##s far better than others	a	b	INTJ PRON PART AUX ADP VERB ADP AUX VERB SCONJ ADJ NOUN NOUN PROPN AUX ADV ADJ SCONJ NOUN PROPN PROPN PROPN PROPN PROPN NOUN NOUN	ROOT nsubjpass aux relcl prep pcomp prt auxpass ROOT prep amod pobj pobj pobj auxpass advmod acomp prep compound compound compound compound compound compound pobj pobj
177	women are made to be loved not understood oscar w women ##sd ##ay love	everyone is made to be loved and understood	a	b	NOUN AUX VERB PART AUX VERB PART VERB PROPN PROPN PROPN PROPN PROPN PROPN	nsubjpass auxpass ROOT aux auxpass xcomp neg conj compound det compound compound compound dobj
179	every man needs a woman when he is in trouble because just like the game of chess the queen protects the king	every person needs another person when they are in trouble because just like the game of chess the pawn ##s protect the king	a	b	DET NOUN VERB DET NOUN ADV PRON AUX ADP NOUN SCONJ ADV SCONJ DET NOUN ADP NOUN DET NOUN VERB DET NOUN	det nsubj ROOT det dobj advmod nsubj advcl prep pobj mark advmod prep det pobj prep pobj det nsubj advcl det dobj
183	i m going to go ##uge my eyes out if this bitch doesn t get off	i m going to go ##uge my eyes out if this person doesn t get off	a	b	PRON PROPN VERB PART VERB VERB DET NOUN ADP SCONJ DET NOUN NOUN PROPN AUX ADP	nsubj nsubj ROOT aux xcomp xcomp poss dobj prt prep det intj compound nsubj ROOT prt
184	im 100 times more excited about the usa u 20 world cup team than i am about the women ##s nt	im times more excited about the usa u 20 world cup team than i am about the women	a	b	PROPN NUM NOUN ADV ADJ ADP DET PROPN PROPN NUM PROPN PROPN NOUN SCONJ PRON AUX ADP DET PROPN PROPN PART	nsubj npadvmod quantmod advmod ROOT prep det compound nmod nummod compound compound pobj mark nsubj advcl prep det pobj pobj advmod
185	where would we be without the love of a woman standing behind her man even when he ##s wrong	where would we be without the love of a partner standing behind their partner even when they are	a	b	ADV VERB PRON AUX ADP DET NOUN ADP DET NOUN VERB ADP DET NOUN ADV ADV NOUN NOUN ADJ	advmod aux nsubj ROOT prep det pobj prep det pobj acl prep poss pobj advmod advmod advcl advcl advmod
186	must suck not being able to reach your own potential in life must be because you re a woman	must be able to reach your partner your partner in life	a	b	VERB VERB PART AUX ADJ PART VERB DET ADJ NOUN ADP NOUN VERB AUX SCONJ PRON VERB DET NOUN	aux csubj neg xcomp acomp aux xcomp poss amod dobj prep pobj aux ROOT mark nsubj advcl det dobj
187	tattoos on guys tattoos on girls id ##k why though it is what it is lo ##l	tattoos on guys tattoos on people id ##k why though it is what is al	a	b	PROPN ADP NOUN PROPN ADP PROPN PROPN PROPN ADV SCONJ PRON AUX PRON PRON AUX VERB VERB	ROOT prep compound pobj prep compound pobj pobj advmod mark nsubj advcl attr nsubj ccomp punct punct
189	being a woman is a terribly difficult task since it consists principally in dealing with men joseph c	being a person is a terribly difficult task since it consists principally in dealing with people	a	b	AUX DET NOUN AUX DET ADV ADJ NOUN SCONJ PRON VERB ADV ADP VERB ADP NOUN PROPN PROPN	csubj det attr ROOT det advmod amod attr mark nsubj advcl advmod prep pcomp prep pobj compound appos
190	we have a man for this project but they absolutely want a woman so we re asking you	we have someone for this project but they absolutely want an adult so we re asking you	a	b	PRON AUX DET NOUN ADP DET NOUN CCONJ PRON ADV VERB DET NOUN SCONJ PRON VERB VERB PRON	nsubj ROOT det dobj prep det pobj cc nsubj advmod conj det dobj advmod nsubj aux advcl dobj
191	no woman should ever be allowed to announce a football game know your place	any person should not be allowed to announce football game know	a	b	DET NOUN VERB ADV AUX VERB PART VERB DET NOUN NOUN VERB DET NOUN	det nsubjpass aux advmod auxpass ROOT aux xcomp det compound dobj conj poss dobj
193	im ##not ##af ##an of men who wear their heart on their sleeves that ##s a girl thing man ##up ##asa ##p	im ##not ##af ##an people people who wear their heart on their sleeves	a	b	NOUN NOUN NOUN NOUN ADP NOUN PRON VERB DET NOUN ADP DET NOUN NOUN NOUN DET NOUN NOUN NOUN NOUN NOUN NOUN	nsubj nsubj nsubj nsubj prep pobj nsubj relcl poss dobj prep poss pobj ROOT ROOT det compound dobj punct punct punct punct
194	sorry but real women show up for their commitments	sorry but real people show up for their commitments	a	b	ADJ CCONJ ADJ NOUN VERB ADP ADP DET NOUN	ROOT cc amod nsubj conj prt prep poss pobj
196	i believe men and women have their roles in the house	i believe both men and people should have their roles in the house	a	b	PRON VERB NOUN CCONJ NOUN AUX DET NOUN ADP DET NOUN	nsubj ROOT nsubj cc conj ccomp poss dobj prep det pobj
197	it isn t sex ##ist if you re right	it is a right	a	b	PRON PROPN PROPN NOUN NOUN SCONJ PRON VERB ADV	nsubj compound compound ROOT ROOT mark nsubj advcl advmod
198	there are just some things women shouldn ##t do	there are just no things	a	b	PRON AUX ADV DET NOUN NOUN NOUN NOUN AUX	expl ROOT advmod det attr compound relcl relcl punct
200	girls should shave no matter what month it is	people should shave whenever they want	a	b	NOUN VERB VERB ADV ADV DET NOUN PRON AUX	nsubj aux ROOT neg advmod det attr nsubj ccomp
201	nothing like a fine women with pretty feet in a great pair of shoes	nothing like a fine people with pretty feet in a great pair of shoes	a	b	PRON SCONJ DET ADJ NOUN ADP ADJ NOUN ADP DET ADJ NOUN ADP NOUN	ROOT prep det amod pobj prep amod pobj prep det amod pobj prep pobj
202	men shouldn ##t be hair ##dre ##sser ##s my fucked up bangs are pro ##oo ##of bit ##tt ##ter	people should be hair ##dre ##sser ##s but but	a	b	NOUN PROPN PROPN AUX NOUN NOUN NOUN NOUN DET VERB ADP NOUN AUX PROPN PROPN PROPN NOUN NOUN NOUN	compound nsubj nsubj ROOT attr attr attr attr nsubj amod prt nsubj ROOT compound compound compound attr attr attr
203	anyway i really don ##t find interest in watching women play football i would rather watch the men	anyway i really don ##t find interest in watching women play football	a	b	INTJ PRON ADV VERB VERB VERB NOUN ADP VERB NOUN VERB NOUN PRON VERB ADV VERB DET NOUN	intj nsubj advmod nsubj nsubj ROOT dobj prep pcomp nsubj ccomp dobj nsubj aux advmod ROOT det dobj
204	love me like a woman but make love to me like a man morning laughs	love me like an adult but make love to me	a	b	VERB PRON SCONJ DET NOUN CCONJ VERB NOUN ADP PRON SCONJ DET NOUN NOUN NOUN	ROOT dobj prep det pobj cc conj dobj prep pobj prep det compound compound pobj
205	how are girls so bad at math when they know so much about hair volume and the volume of their mascara	how are people so bad at math when they know so much about hair volume and the volume of their mascara	a	b	ADV AUX NOUN ADV ADJ ADP NOUN ADV PRON VERB ADV ADV ADP NOUN NOUN CCONJ DET NOUN ADP DET NOUN	advmod ROOT nsubj advmod acomp prep pobj advmod nsubj advcl advmod dobj prep compound pobj cc det conj prep poss pobj
206	perhaps if the girls had spent less time looking in and kissing mirrors and more time in preparation for the meeting they d be better off	perhaps if the people had spent less time looking in and kissing mirrors and more in preparation for the meeting they d be better off	a	b	ADV SCONJ DET NOUN AUX VERB ADJ NOUN VERB ADP CCONJ VERB NOUN CCONJ ADJ NOUN ADP NOUN ADP DET NOUN PRON PRON AUX ADJ ADP	advmod mark det nsubj aux advcl amod dobj xcomp prep cc conj dobj cc amod conj prep pobj prep det pobj nsubj relcl ROOT advmod advmod
207	women are reckless drivers	women are equally	a	b	NOUN AUX ADJ NOUN	nsubj ROOT amod attr
208	i don ##t think men should be allowed to have opinions i don ##t think women should be allowed to grow beard ##s	i do do have opinions i don ##t think anyone could be allowed to have opinions	a	b	PRON VERB VERB VERB NOUN VERB AUX VERB PART AUX NOUN PRON VERB VERB VERB NOUN VERB AUX VERB PART VERB NOUN NOUN	nsubj nsubj nsubj ROOT nsubjpass aux auxpass ccomp aux xcomp dobj nsubj nsubj nsubj relcl nsubjpass aux auxpass ccomp aux xcomp acomp acomp
209	you can females driving on a snowy day or talking on the phone while driving that ##s that shit i don ##t trust	you can people driving on a snowy day or talking on the phone while driving that ##s that stuff	a	b	PRON VERB VERB VERB ADP DET ADJ NOUN CCONJ VERB ADP DET NOUN SCONJ VERB NOUN NOUN DET VERB PRON PROPN PROPN PROPN	nsubj aux ROOT xcomp prep det amod pobj cc conj prep det pobj mark advcl dobj dobj nsubj relcl nsubj compound compound dobj
210	judging by your user ##name alone yeah you are skate ##park ##sl ##ut i m not sex ##ist but i really dislike the majority of teenage girls	judging by your user ##name you are skate ##park but i really dislike the majority of teenage	a	b	VERB ADP DET NOUN NOUN ADV INTJ PRON AUX VERB VERB VERB VERB PRON PROPN PART ADJ ADJ CCONJ PRON ADV VERB DET NOUN ADP ADJ NOUN	ROOT prep poss pobj pobj advmod ROOT nsubj ROOT acomp acomp acomp acomp nsubj ccomp neg acomp acomp cc nsubj advmod ROOT det dobj prep amod pobj
211	if you open the car door for a girl you win	if you open the car door for anyone else	a	b	SCONJ PRON VERB DET NOUN NOUN ADP DET NOUN PRON VERB	mark nsubj ROOT det compound dobj prep det pobj nsubj relcl
212	i eat like a man this is terrible	i eat a lot	a	b	PRON VERB SCONJ DET NOUN DET AUX ADJ	nsubj ROOT prep det pobj nsubj relcl acomp
213	cat told kara that every good woman knows she has to be 2 ##x as good as a man but she never critique ##d that system she worked within it	cat told kara that every person knows they have to be 2 ##x as good as others but people never critique ##d that system they worked within within it	a	b	PROPN VERB PROPN SCONJ DET ADJ NOUN VERB PRON AUX PART AUX NUM NUM ADV ADJ SCONJ DET NOUN CCONJ PRON ADV VERB VERB DET NOUN PRON VERB ADP PRON	nsubj ROOT dobj mark det amod nsubj ccomp nsubj ccomp aux xcomp attr attr advmod amod prep det pobj cc nsubj neg ROOT ROOT det dobj nsubj relcl prep pobj
214	women always get more upset than men	both men and men	a	b	NOUN ADV VERB ADV ADJ SCONJ NOUN	nsubj advmod ROOT advmod acomp prep pobj
215	the hunger games would be so much better if kat ##nis ##s was a boy he wouldn ##t cry all the time and actually get shit done	the hunger games would be so much if ##s a person they wouldn ##t cry all the time and actually get done	a	b	DET NOUN NOUN VERB AUX ADV ADV ADJ SCONJ PROPN PROPN PROPN AUX DET NOUN PRON PROPN PROPN VERB DET DET NOUN CCONJ ADV VERB NOUN VERB	det compound nsubj aux ROOT advmod advmod acomp mark nsubj nsubj nsubj advcl det attr compound nsubj nsubj ROOT predet det dobj cc advmod conj nsubj ccomp
216	i don ##t find pot ##ty humor funny even less so when done by women	i don ##t find pot ##ty humor funny even less so when done by everyone	a	b	PRON VERB VERB VERB ADJ ADJ NOUN ADJ ADV ADV ADV ADV VERB ADP NOUN	nsubj nsubj nsubj ROOT amod amod nsubj ccomp advmod advmod cc advmod advcl agent pobj
